_id,_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
ed87d61cef7fda668ae70be7e0c6cebf,1f4493b3d3fe4a611f3f4d21a249376a,1ae4695be589a36816188e2b301a0395,360007700585,40.765517000000000,-73.960090000000000,New York City,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,125.00,152.44,0,137.00,1,f,f,completed,2002-09-13 00:00:00,2002-09-23 00:00:00,2003-01-03 00:00:00,2003-12-31 00:00:00
b56b502d25666e29550d107bf7e17910,57426949b47700ccf62098e1e9b0220c,4a06a328dd87bd29892d73310052f45f,360007702569,40.770233000000000,-73.950760000000000,New York City,NY,10075,,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,moderate poverty,Grades 3-5,,,,,125.00,152.44,0,125.00,1,f,f,completed,2002-09-16 00:00:00,2002-09-19 00:00:00,2002-12-19 00:00:00,2003-12-31 00:00:00
016f03312995d5c89d6b348be4682166,9c0aa56b63b743454d6da9effcf122fc,bb0af5dac1b54693ba86ef63eacd6594,360007605617,40.727826000000000,-73.978721000000000,New York City,NY,10009,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Supplies,high poverty,Grades PreK-2,,,,,187.00,228.05,0,205.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2002-12-02 00:00:00,2003-12-31 00:00:00
cf6275558534ca1b276b0d8d5130dd9a,1d4d8a42730dbb66af1ebb6ab37456b7,768dab263f87881fe7c68ffb3965df7c,360008302472,40.841216000000000,-73.938605000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,240.00,292.68,0,264.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-02-26 00:00:00,2003-12-31 00:00:00
0b8a4f8eb1822ab6dd5cd9ffb918ece3,e5d28482308e2007992ae8b358b31bce,9bc7d4d92193a453669b6e2a56128e87,360007705560,40.701778000000000,-74.011840000000000,New York City,NY,10004,urban,Other,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Economics,History & Civics,,,Technology,highest poverty,Grades 9-12,,,,,1129.00,1376.83,0,1241.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2003-12-18 00:00:00,2003-12-31 00:00:00
d25a7dd645bdfb4d702f177cef5e0d8e,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,289.00,352.44,0,317.90,1,f,f,completed,2002-09-17 00:00:00,2002-12-09 00:00:00,2003-08-01 00:00:00,2003-12-31 00:00:00
0b9607c9d3deb8b493653ed4f998fc38,454840ad7f58f2486203f73ee78ea2d5,0fad38af2fb328dd01bd3cef38ed42f2,360008102489,40.809677000000000,-73.939178000000000,New York City,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,231.00,281.71,0,254.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-07-14 00:00:00,2003-12-31 00:00:00
e24d8bb3d268a7c837077fa07c153063,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,348.70,425.24,0,0.00,0,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-08-04 00:00:00,2003-05-17 00:00:00
0d97d7543a766a07b3acf2c732844e85,d41b22314bd46c30150e50c4c78bc128,9bd4079c3ace16b8059eda8a42ce79fb,,40.802662000000000,-73.948097000000000,New York City,NY,10026,,Other,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,456.00,556.10,0,0.00,0,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-05-12 00:00:00,2003-12-31 00:00:00
eb886a0ef1f498eb88f774947d3d02d7,b55921c6a3999b1f63e6ef69966b79aa,993e6202ffb7607f9b9ce616dd29140c,360009100867,40.697353000000000,-73.984512000000000,New York City,NY,11201,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,,,Other,highest poverty,Grades 9-12,,,,,525.00,640.24,0,577.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2002-12-03 00:00:00,2003-12-31 00:00:00
182f1734c1c6ec13d5544c17cfe838ec,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,330.00,402.44,0,363.00,1,f,f,completed,2002-09-17 00:00:00,2002-12-16 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
25afa366264801de896a9cdea0e64ae2,c0ff926aa5705245f70073bc7469e038,b5999531e0c1bb628ace29f3bd892e7c,360008302485,40.850571000000000,-73.933990000000000,New York City,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,390.00,475.61,0,390.00,1,f,f,completed,2002-09-17 00:00:00,2002-10-03 00:00:00,2003-02-26 00:00:00,2003-12-31 00:00:00
2baeda61bab17a9ffdb5652e9c43512b,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,462.00,563.41,0,508.20,1,f,f,completed,2002-09-17 00:00:00,2003-01-22 00:00:00,2003-08-11 00:00:00,2003-12-31 00:00:00
373107de43223f012a3b66ae409e8c32,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,258.75,315.55,0,298.00,1,f,f,completed,2002-09-17 00:00:00,2003-04-24 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
3a88a47f97bd0c9b7c6a745bcd831ce3,7a20087fac86232883537cab45c0a6c9,66d08b506d2f3c30dec9e6fdb03cc279,360012202592,40.729763000000000,-73.816925000000000,New York City,NY,11367,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Trips,highest poverty,Grades 3-5,,,,,1835.00,2237.80,0,2110.00,1,f,f,completed,2002-09-17 00:00:00,2003-03-17 00:00:00,2004-06-14 00:00:00,2003-12-31 00:00:00
3b5f4ae59d96f719dec6e72f1d10bd28,6504d611038542e638f54899caf35993,9ce97ca91e28b8493e9a911058f7dc24,360007803622,40.791460000000000,-73.970552000000000,New York City,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 6-8,,,,,309.00,376.83,0,313.09,2,f,f,completed,2002-09-17 00:00:00,2002-12-17 00:00:00,2003-02-26 00:00:00,2003-12-31 00:00:00
4338725801f6ce84e1d10b912ad21d91,b218f64064e174657336d229e2231962,52835c082f36edc0c90aff0c11a2e9b3,360007902605,40.792306000000000,-73.952037000000000,New York City,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,705.00,859.76,0,772.50,3,f,f,completed,2002-09-17 00:00:00,2002-10-03 00:00:00,2003-08-08 00:00:00,2003-12-31 00:00:00
45235cb116b3b35cd86d1c3a63961d7d,214d75bd0e6ce3e7085278ddd8f26daa,f7f12dee0009e6f9afa301bcca9d5070,,40.815018000000000,-73.856094000000000,New York City,NY,10473,urban,Leadership Learning Support Organization,Bronx,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,83.00,101.22,0,83.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
5821ee8eaab15a3bef73f118188c9505,6ace63f88c1e30fa52e57a6ea1999ecd,6f0382325857ae3469d04800c470c509,,40.753002000000000,-73.992409000000000,New York City,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,low poverty,Grades PreK-2,,,,,291.00,354.88,0,320.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-19 00:00:00,2002-11-19 00:00:00,2003-12-31 00:00:00
6ba3b9d6d88a79dfa1acf5f3fcfa3776,0bebe562cdbcf7b14a1dd5f9793a7fd4,5307fce11b85e6ca6618448b1a3a075d,360008501979,40.823649000000000,-73.859879000000000,New York City,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Books,highest poverty,Grades 3-5,,,,,243.00,296.34,0,267.30,1,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-08-24 00:00:00,2003-12-31 00:00:00
702ef0896a72c258affa87e67b3462ef,e11a44441e604753223fb83ed1e5ef22,7e6d4e9ce212bbcc7ca208c3779095be,360010302216,40.620422000000000,-74.080750000000000,New York City,NY,10304,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,,,,,331.00,403.66,0,364.10,1,f,f,completed,2002-09-17 00:00:00,2002-11-05 00:00:00,2003-08-20 00:00:00,2003-12-31 00:00:00
738da8a7dfd933a291bbc5d03949794a,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,278.00,339.02,0,278.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2003-01-30 00:00:00,2003-12-31 00:00:00
77e3b131ee90f011f937110e8e8e9cf4,b218f64064e174657336d229e2231962,52835c082f36edc0c90aff0c11a2e9b3,360007902605,40.792306000000000,-73.952037000000000,New York City,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,819.00,998.78,0,900.90,1,f,f,completed,2002-09-17 00:00:00,2003-01-28 00:00:00,2004-01-30 00:00:00,2003-12-31 00:00:00
7844d34a23f05c7836c1ea64355cd851,982142b095e3df0ddebc12384e464b49,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,864.00,1053.66,0,0.00,0,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2003-01-03 00:00:00,2003-12-31 00:00:00
875534be2b101957c5083af745f68d50,84fd42b69d0db5710f09905939b366fe,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades PreK-2,,,,,340.00,414.63,0,374.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-17 00:00:00,2003-01-03 00:00:00,2003-12-31 00:00:00
912e8cd1a736d2653db1fa91437a95af,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,346.00,421.95,0,380.60,1,f,f,completed,2002-09-17 00:00:00,2002-12-16 00:00:00,2003-08-01 00:00:00,2003-12-31 00:00:00
97b50c1fef7c22945f16571f5ac5e562,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,334.00,407.32,0,367.40,1,f,f,completed,2002-09-17 00:00:00,2002-12-16 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
9caf2d27a918a9769bb1f4e345416f4b,0c2d4535f03991165dc72092840d672b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,146.00,178.05,0,146.00,1,f,f,completed,2002-09-17 00:00:00,2002-12-16 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
a2b95aabc7e8518b58815d6855da95f2,6ace63f88c1e30fa52e57a6ea1999ecd,6f0382325857ae3469d04800c470c509,,40.753002000000000,-73.992409000000000,New York City,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Supplies,low poverty,Grades PreK-2,,,,,413.00,503.66,0,454.30,1,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2002-11-19 00:00:00,2003-12-31 00:00:00
afdb477cc1ecfdce9996f3c122718732,e11a44441e604753223fb83ed1e5ef22,7e6d4e9ce212bbcc7ca208c3779095be,360010302216,40.620422000000000,-74.080750000000000,New York City,NY,10304,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,,,,,125.00,152.44,0,137.50,1,f,f,completed,2002-09-17 00:00:00,2002-09-23 00:00:00,2002-12-16 00:00:00,2003-12-31 00:00:00
b0c7d8044cb170d9769079b5b2984538,f345f1ff1b7e98ce3d4bf67b2517eddc,74069ee85f6d41fd039befcb64107b5f,360008604459,40.843352000000000,-73.920440000000000,New York City,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,120.00,146.34,0,132.00,1,f,f,completed,2002-09-17 00:00:00,2002-09-19 00:00:00,2003-07-17 00:00:00,2003-12-31 00:00:00
6c245532a3b0f171793002d4715cf9e1,9f68abe6a2efc88a18a0349833b5abd1,45e7ddbdd7023f1eb65a6cc028d7414f,360009001332,40.841691000000000,-73.875457000000000,New York City,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Books,highest poverty,Grades 9-12,,,,,1322.00,1612.20,0,1559.00,1,f,f,completed,2002-09-18 00:00:00,2004-02-09 00:00:00,2004-08-10 00:00:00,2004-12-31 00:00:00
7674ea1a4ce47c33a1e6cc91aa95798f,1721969ce0202a333c659611021b59e9,25a6916107edd02ef794718deda02ba2,360011902467,40.719657000000000,-73.948446000000000,New York City,NY,11222,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,1200.00,1463.41,0,690.91,2,f,f,completed,2002-09-18 00:00:00,2002-09-19 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
b7a3a77b78dd04e630302fab34cefd3b,22f9173bddc8020f1a9ce1d2778a441e,0fad38af2fb328dd01bd3cef38ed42f2,360008102489,40.809677000000000,-73.939178000000000,New York City,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,329.00,401.22,0,361.90,1,f,f,completed,2002-09-19 00:00:00,2002-11-05 00:00:00,2002-12-20 00:00:00,2003-12-31 00:00:00
0050d3ad7f0808990a8dabf7c1361e10,99c2f2cbae7c3ff11f5f19802a8da666,2282e2d44a998c223a53d8bb9de7f182,360015302854,40.596461000000000,-73.928934000000000,New York City,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades 3-5,,,,,570.00,695.12,0,570.00,2,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-05-26 00:00:00,2003-12-31 00:00:00
b81474ac68d6b7fa20cfd4b7a49a9158,0bebe562cdbcf7b14a1dd5f9793a7fd4,5307fce11b85e6ca6618448b1a3a075d,360008501979,40.823649000000000,-73.859879000000000,New York City,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,212.00,258.54,0,233.20,1,f,f,completed,2002-09-19 00:00:00,2002-09-23 00:00:00,2003-08-24 00:00:00,2003-12-31 00:00:00
02f1dc703bf33b84408e7913a09d101c,35e24c6b1f956a3ee72ecee1d304a4eb,8474659db4ef6cb7b9c1abab8e9378b9,360015302769,40.604385000000000,-73.955693000000000,New York City,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,250.00,304.88,0,250.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-12-31 00:00:00
bd18a7315512f4875ab448b808c20ca4,e49da3024557975acd92ded003f8be9b,14349e3143014e8607d85ebf84ac1208,360007700692,40.709234000000000,-74.012177000000000,New York City,NY,10006,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 9-12,,,,,443.00,540.24,0,473.87,3,f,f,completed,2002-09-19 00:00:00,2003-01-16 00:00:00,2003-04-22 00:00:00,2003-12-31 00:00:00
02fa919306d0a181ed20888cca81f825,e3751e935d13de6b37864194955d1548,aab7207b58c29df564e721b9bff5f4d9,360012104886,40.666550000000000,-73.911084000000000,New York City,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,388.00,473.17,0,426.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-12-16 00:00:00,2003-12-31 00:00:00
be8f93350002fb698c6c9456575d4aa9,0a70eab3ae2379be269eb8b0cb24a5ac,41617f10203b70d123f0ce1b3f163e9e,360008601986,40.828574000000000,-73.917727000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,College & Career Prep,Applied Learning,,,Books,highest poverty,Grades 6-8,,,,,978.00,1192.68,0,978.00,2,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-12-18 00:00:00,2003-12-31 00:00:00
07ed7cebb18a0df4a65014910bb50c40,ebb627d0f8c3689423a23038203cb64f,404b04de35ab895c49c1bf504b76c8a2,360015705846,40.656298000000000,-73.951604000000000,New York City,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,,,Supplies,highest poverty,Grades 3-5,,,,,210.00,256.10,0,231.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-12-31 00:00:00
c2f625d4608f3639c8637f385568c04e,ebb627d0f8c3689423a23038203cb64f,404b04de35ab895c49c1bf504b76c8a2,360015705846,40.656298000000000,-73.951604000000000,New York City,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,546.00,665.85,0,600.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-02-05 00:00:00,2003-12-31 00:00:00
08ae52f9f0ec41c871f2cc9c764c1087,84fd42b69d0db5710f09905939b366fe,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,,,Technology,moderate poverty,Grades PreK-2,,,,,54.00,65.85,0,54.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-12-31 00:00:00
cb1178103d0cc7534de2ab565df3308d,8860560acb3b3344b0c542a2405c2a41,ba54e9bfc11ea8b99c6b6517e3121101,360009104523,40.688519000000000,-73.971131000000000,New York City,NY,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,t,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,1162.00,1417.07,0,1278.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-04-07 00:00:00,2003-12-31 00:00:00
0a5c1ae0fa84f429e4d9ced094c8da9a,658d734ecda2565fc33ab7f1e8da7435,e292eb8cc227208fe22952bdbaa27963,360010302113,40.624836000000000,-74.150597000000000,New York City,NY,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Trips,highest poverty,Grades PreK-2,,,,,120.00,146.34,0,200.00,2,f,f,completed,2002-09-19 00:00:00,2002-09-23 00:00:00,2003-05-02 00:00:00,2003-12-31 00:00:00
cbe2825a0a235c536d6bd2670758bda0,1aacfb91eb392114236f0c38fa44f27b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,812.00,990.24,0,500.00,1,f,f,completed,2002-09-19 00:00:00,2002-10-03 00:00:00,2003-02-10 00:00:00,2003-12-31 00:00:00
0ccf7ea48105794c395ab3c7a69138ad,ebb627d0f8c3689423a23038203cb64f,404b04de35ab895c49c1bf504b76c8a2,360015705846,40.656298000000000,-73.951604000000000,New York City,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,460.00,560.98,0,0.00,0,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2004-01-28 00:00:00,2003-12-31 00:00:00
cd41f7de2a4b86ca067fa21ebe9db1c9,45e1452f59984df7a9325fee0ae9f89e,989ada03d8e37eb0172b0ff23a1b2d91,360008603764,40.849148000000000,-73.915939000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2002-09-19 00:00:00,,,2003-05-19 00:00:00
0dbaa7ed43f30640d99a1d95b7696a64,1aacfb91eb392114236f0c38fa44f27b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,273.00,332.93,0,285.00,2,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-02-26 00:00:00,2003-12-31 00:00:00
ce26493c4d9ed4004b73fe6c97be3651,1aacfb91eb392114236f0c38fa44f27b,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,253.00,308.54,0,253.00,3,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-12-10 00:00:00,2003-12-31 00:00:00
12561c981438681dad3c88c6b3135543,c7d000a93e3bd97624df1c420533a713,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,moderate poverty,Grades PreK-2,,,,,1031.08,1257.41,0,1099.84,2,f,f,completed,2002-09-19 00:00:00,2002-09-23 00:00:00,2003-02-13 00:00:00,2003-12-31 00:00:00
d11078ae3c97d7da47b19b22d39d8d33,2b6e71f317239196729820f00b90bbac,39ddbff0638271cd2eb7793af1c91237,360008105117,40.814840000000000,-73.945051000000000,New York City,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,54.00,65.85,0,59.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-12-31 00:00:00
128e8542986bf571d509a1cd46cba1e9,1f4493b3d3fe4a611f3f4d21a249376a,1ae4695be589a36816188e2b301a0395,360007700585,40.765517000000000,-73.960090000000000,New York City,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,1610.00,1963.41,0,1610.00,1,f,f,completed,2002-09-19 00:00:00,2002-09-19 00:00:00,2003-01-03 00:00:00,2003-12-31 00:00:00
d3b401eb09fc7ee4efdbfa87986b4f30,b82e7411d87409afb2fc39a6174157c6,39ddbff0638271cd2eb7793af1c91237,360008105117,40.814840000000000,-73.945051000000000,New York City,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Parent Involvement,Applied Learning,,,Books,highest poverty,Grades PreK-2,,,,,454.00,553.66,0,500.00,1,f,f,completed,2002-09-19 00:00:00,2003-04-18 00:00:00,2003-07-16 00:00:00,2003-12-31 00:00:00
